crime_id,crime_date,country,longitude,crime_type_id,resolved,people_involved_crime,crime_datetime,people_involved_other,crime_role_id,person_id,year,month,total_people
101,2023-07-11,Denmark,,11,0,3,2023-07-11 00:10:00,3,5,2685,2023,7,3
101,2023-07-11,Denmark,,11,0,3,2023-07-11 00:10:00,3,3,6806,2023,7,3
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,1,7008,2022,5,6
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,5,2181,2022,5,6
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,5,6967,2022,5,6
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,5,262,2022,5,6
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,1,4651,2022,5,6
102,2022-05-30,United Kingdom,,12,1,6,2022-05-30 01:45:00,6,4,2908,2022,5,6
103,2021-10-07,France,,1,1,2,2021-10-07 14:20:00,2,1,3204,2021,10,2
103,2021-10-07,France,,1,1,2,2021-10-07 14:20:00,2,5,427,2021,10,2
104,2021-10-01,United Kingdom,,9,1,5,2021-10-01 07:05:00,5,1,1244,2021,10,5
104,2021-10-01,United Kingdom,,9,1,5,2021-10-01 07:05:00,5,5,625,2021,10,5
104,2021-10-01,United Kingdom,,9,1,5,2021-10-01 07:05:00,5,2,3074,2021,10,5
104,2021-10-01,United Kingdom,,9,1,5,2021-10-01 07:05:00,5,2,3143,2021,10,5
104,2021-10-01,United Kingdom,,9,1,5,2021-10-01 07:05:00,5,1,526,2021,10,5
105,2021-09-20,France,,10,0,4,2021-09-20 14:40:00,4,1,2507,2021,9,4
105,2021-09-20,France,,10,0,4,2021-09-20 14:40:00,4,5,5688,2021,9,4
105,2021-09-20,France,,10,0,4,2021-09-20 14:40:00,4,4,1016,2021,9,4
105,2021-09-20,France,,10,0,4,2021-09-20 14:40:00,4,4,5234,2021,9,4
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,1,3240,2023,8,6
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,5,4485,2023,8,6
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,2,4143,2023,8,6
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,4,2381,2023,8,6
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,3,1364,2023,8,6
106,2023-08-07,Finland,,1,1,6,2023-08-07 15:45:00,6,1,2639,2023,8,6
107,2021-09-26,Austria,,7,1,2,2021-09-26 01:35:00,2,1,5250,2021,9,2
107,2021-09-26,Austria,,7,1,2,2021-09-26 01:35:00,2,5,5668,2021,9,2
108,2022-04-12,United Kingdom,,12,0,2,2022-04-12 23:15:00,2,1,4102,2022,4,2
108,2022-04-12,United Kingdom,,12,0,2,2022-04-12 23:15:00,2,5,7326,2022,4,2
109,2023-04-20,United Kingdom,,3,1,5,2023-04-20 22:05:00,5,1,4273,2023,4,5
109,2023-04-20,United Kingdom,,3,1,5,2023-04-20 22:05:00,5,5,5883,2023,4,5
109,2023-04-20,United Kingdom,,3,1,5,2023-04-20 22:05:00,5,1,2964,2023,4,5
109,2023-04-20,United Kingdom,,3,1,5,2023-04-20 22:05:00,5,1,5202,2023,4,5
109,2023-04-20,United Kingdom,,3,1,5,2023-04-20 22:05:00,5,2,7090,2023,4,5
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,1,5184,2021,11,6
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,5,2282,2021,11,6
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,2,2415,2021,11,6
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,4,212,2021,11,6
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,5,2394,2021,11,6
110,2021-11-19,France,,1,1,6,2021-11-19 10:40:00,6,1,3800,2021,11,6
111,2022-10-17,Germany,,7,1,2,2022-10-17 08:35:00,2,1,7377,2022,10,2
111,2022-10-17,Germany,,7,1,2,2022-10-17 08:35:00,2,5,1201,2022,10,2
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,1,2103,2021,10,6
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,5,6820,2021,10,6
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,3,5969,2021,10,6
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,5,5789,2021,10,6
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,2,7385,2021,10,6
112,2021-10-01,Italy,,7,1,6,2021-10-01 17:10:00,6,2,6752,2021,10,6
113,2022-10-19,Spain,,12,1,2,2022-10-19 07:40:00,2,1,4447,2022,10,2
113,2022-10-19,Spain,,12,1,2,2022-10-19 07:40:00,2,5,7282,2022,10,2
114,2021-11-15,Netherlands,,12,1,2,2021-11-15 21:35:00,2,1,4659,2021,11,2
114,2021-11-15,Netherlands,,12,1,2,2021-11-15 21:35:00,2,5,5339,2021,11,2
115,2022-01-14,Belgium,,12,1,5,2022-01-14 22:10:00,5,1,4905,2022,1,5
115,2022-01-14,Belgium,,12,1,5,2022-01-14 22:10:00,5,5,6140,2022,1,5
115,2022-01-14,Belgium,,12,1,5,2022-01-14 22:10:00,5,1,6907,2022,1,5
115,2022-01-14,Belgium,,12,1,5,2022-01-14 22:10:00,5,2,1554,2022,1,5
115,2022-01-14,Belgium,,12,1,5,2022-01-14 22:10:00,5,4,5911,2022,1,5
116,2023-06-18,Switzerland,,12,1,2,2023-06-18 04:15:00,2,1,6882,2023,6,2
116,2023-06-18,Switzerland,,12,1,2,2023-06-18 04:15:00,2,5,5656,2023,6,2
117,2023-06-22,Sweden,,7,0,2,2023-06-22 18:35:00,2,1,1367,2023,6,2
117,2023-06-22,Sweden,,7,0,2,2023-06-22 18:35:00,2,5,6361,2023,6,2
118,2023-05-26,Norway,,12,1,4,2023-05-26 03:40:00,4,1,7421,2023,5,4
118,2023-05-26,Norway,,12,1,4,2023-05-26 03:40:00,4,5,1286,2023,5,4
118,2023-05-26,Norway,,12,1,4,2023-05-26 03:40:00,4,1,3768,2023,5,4
118,2023-05-26,Norway,,12,1,4,2023-05-26 03:40:00,4,3,7051,2023,5,4
119,2023-04-27,Denmark,,1,1,2,2023-04-27 22:00:00,2,1,1207,2023,4,2
119,2023-04-27,Denmark,,1,1,2,2023-04-27 22:00:00,2,5,6115,2023,4,2
120,2023-08-06,Finland,,5,1,5,2023-08-06 20:10:00,5,1,6513,2023,8,5
120,2023-08-06,Finland,,5,1,5,2023-08-06 20:10:00,5,5,7057,2023,8,5
120,2023-08-06,Finland,,5,1,5,2023-08-06 20:10:00,5,5,4665,2023,8,5
120,2023-08-06,Finland,,5,1,5,2023-08-06 20:10:00,5,4,6083,2023,8,5
120,2023-08-06,Finland,,5,1,5,2023-08-06 20:10:00,5,3,5075,2023,8,5
121,2023-08-05,Austria,,12,1,2,2023-08-05 22:20:00,2,1,561,2023,8,2
121,2023-08-05,Austria,,12,1,2,2023-08-05 22:20:00,2,5,7058,2023,8,2
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,1,6727,2022,6,6
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,5,3388,2022,6,6
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,4,2896,2022,6,6
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,2,2223,2022,6,6
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,4,5460,2022,6,6
122,2022-06-01,United Kingdom,,3,1,6,2022-06-01 06:45:00,6,3,5979,2022,6,6
123,2021-12-21,France,,12,1,2,2021-12-21 00:40:00,2,1,4418,2021,12,2
123,2021-12-21,France,,12,1,2,2021-12-21 00:40:00,2,5,1669,2021,12,2
124,2023-10-02,Germany,,12,1,2,2023-10-02 02:05:00,2,1,2043,2023,10,2
124,2023-10-02,Germany,,12,1,2,2023-10-02 02:05:00,2,5,2971,2023,10,2
125,2022-10-07,Italy,,1,1,4,2022-10-07 23:05:00,4,1,5503,2022,10,4
125,2022-10-07,Italy,,1,1,4,2022-10-07 23:05:00,4,5,13,2022,10,4
125,2022-10-07,Italy,,1,1,4,2022-10-07 23:05:00,4,4,4282,2022,10,4
125,2022-10-07,Italy,,1,1,4,2022-10-07 23:05:00,4,5,2462,2022,10,4
126,2023-02-14,Spain,,1,1,2,2023-02-14 08:15:00,2,1,2709,2023,2,2
126,2023-02-14,Spain,,1,1,2,2023-02-14 08:15:00,2,5,2881,2023,2,2
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,1,2395,2022,11,6
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,5,1468,2022,11,6
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,2,4091,2022,11,6
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,5,6115,2022,11,6
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,2,1076,2022,11,6
127,2022-11-03,Netherlands,,1,1,6,2022-11-03 00:15:00,6,5,1871,2022,11,6
128,2021-10-03,Belgium,,1,1,3,2021-10-03 07:30:00,3,1,1213,2021,10,3
128,2021-10-03,Belgium,,1,1,3,2021-10-03 07:30:00,3,5,5374,2021,10,3
128,2021-10-03,Belgium,,1,1,3,2021-10-03 07:30:00,3,5,7054,2021,10,3
129,2022-06-20,Switzerland,,9,1,2,2022-06-20 22:15:00,2,1,469,2022,6,2
129,2022-06-20,Switzerland,,9,1,2,2022-06-20 22:15:00,2,5,4306,2022,6,2
130,2023-07-22,Sweden,,3,1,2,2023-07-22 20:15:00,2,1,4986,2023,7,2
130,2023-07-22,Sweden,,3,1,2,2023-07-22 20:15:00,2,5,3097,2023,7,2
131,2023-03-01,Norway,,1,1,2,2023-03-01 22:30:00,2,1,633,2023,3,2
131,2023-03-01,Norway,,1,1,2,2023-03-01 22:30:00,2,5,3772,2023,3,2
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,1,814,2023,6,6
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,5,5537,2023,6,6
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,1,40,2023,6,6
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,5,976,2023,6,6
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,5,4706,2023,6,6
132,2023-06-21,Denmark,,12,0,6,2023-06-21 02:05:00,6,5,5221,2023,6,6
133,2023-05-06,Finland,,12,1,4,2023-05-06 07:30:00,4,1,4017,2023,5,4
133,2023-05-06,Finland,,12,1,4,2023-05-06 07:30:00,4,5,7322,2023,5,4
133,2023-05-06,Finland,,12,1,4,2023-05-06 07:30:00,4,2,1631,2023,5,4
133,2023-05-06,Finland,,12,1,4,2023-05-06 07:30:00,4,1,2228,2023,5,4
134,2023-09-26,Austria,,11,1,2,2023-09-26 07:35:00,2,1,185,2023,9,2
134,2023-09-26,Austria,,11,1,2,2023-09-26 07:35:00,2,5,3326,2023,9,2
135,2021-11-25,United Kingdom,,1,1,2,2021-11-25 01:30:00,2,1,7030,2021,11,2
135,2021-11-25,United Kingdom,,1,1,2,2021-11-25 01:30:00,2,5,4683,2021,11,2
136,2023-08-02,France,,9,1,2,2023-08-02 19:30:00,2,1,696,2023,8,2
136,2023-08-02,France,,9,1,2,2023-08-02 19:30:00,2,5,2877,2023,8,2
137,2022-11-10,Germany,,12,0,2,2022-11-10 03:45:00,2,1,5279,2022,11,2
137,2022-11-10,Germany,,12,0,2,2022-11-10 03:45:00,2,5,4516,2022,11,2
138,2023-07-27,Denmark,,1,0,2,2023-07-27 00:15:00,2,1,161,2023,7,2
138,2023-07-27,Denmark,,1,0,2,2023-07-27 00:15:00,2,5,6094,2023,7,2
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,1,7338,2022,5,6
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,5,4398,2022,5,6
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,3,167,2022,5,6
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,3,6651,2022,5,6
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,5,6785,2022,5,6
139,2022-05-21,Finland,,12,0,6,2022-05-21 00:35:00,6,1,5235,2022,5,6
140,2022-10-05,Austria,,12,1,2,2022-10-05 19:20:00,2,1,1296,2022,10,2
140,2022-10-05,Austria,,12,1,2,2022-10-05 19:20:00,2,5,6138,2022,10,2
141,2022-04-20,United Kingdom,,12,1,2,2022-04-20 22:15:00,2,1,5804,2022,4,2
141,2022-04-20,United Kingdom,,12,1,2,2022-04-20 22:15:00,2,5,616,2022,4,2
142,2021-09-13,France,,12,1,2,2021-09-13 22:35:00,2,1,425,2021,9,2
142,2021-09-13,France,,12,1,2,2021-09-13 22:35:00,2,5,316,2021,9,2
143,2021-12-04,Germany,,12,1,2,2021-12-04 15:20:00,2,1,1598,2021,12,2
143,2021-12-04,Germany,,12,1,2,2021-12-04 15:20:00,2,5,3248,2021,12,2
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,1,4627,2023,10,6
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,5,582,2023,10,6
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,2,3149,2023,10,6
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,1,1419,2023,10,6
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,5,1173,2023,10,6
144,2023-10-14,Denmark,,1,0,6,2023-10-14 01:05:00,6,2,2453,2023,10,6
145,2022-02-06,Finland,,12,1,2,2022-02-06 10:45:00,2,1,3777,2022,2,2
145,2022-02-06,Finland,,12,1,2,2022-02-06 10:45:00,2,5,3548,2022,2,2
146,2022-05-09,Austria,,1,1,4,2022-05-09 02:30:00,4,1,1627,2022,5,4
146,2022-05-09,Austria,,1,1,4,2022-05-09 02:30:00,4,5,2418,2022,5,4
146,2022-05-09,Austria,,1,1,4,2022-05-09 02:30:00,4,5,4173,2022,5,4
146,2022-05-09,Austria,,1,1,4,2022-05-09 02:30:00,4,5,6882,2022,5,4
147,2023-07-01,United Kingdom,,12,1,2,2023-07-01 03:15:00,2,1,5920,2023,7,2
147,2023-07-01,United Kingdom,,12,1,2,2023-07-01 03:15:00,2,5,1420,2023,7,2
148,2023-08-07,France,,1,0,2,2023-08-07 02:10:00,2,1,1753,2023,8,2
148,2023-08-07,France,,1,0,2,2023-08-07 02:10:00,2,5,3133,2023,8,2
149,2022-03-11,Germany,,1,1,5,2022-03-11 12:25:00,5,1,2264,2022,3,5
149,2022-03-11,Germany,,1,1,5,2022-03-11 12:25:00,5,5,79,2022,3,5
149,2022-03-11,Germany,,1,1,5,2022-03-11 12:25:00,5,5,509,2022,3,5
149,2022-03-11,Germany,,1,1,5,2022-03-11 12:25:00,5,5,942,2022,3,5
149,2022-03-11,Germany,,1,1,5,2022-03-11 12:25:00,5,4,4871,2022,3,5
150,2021-09-16,France,,8,1,2,2021-09-16 12:25:00,2,1,6512,2021,9,2
150,2021-09-16,France,,8,1,2,2021-09-16 12:25:00,2,5,7099,2021,9,2
151,2022-10-07,Germany,,4,1,2,2022-10-07 22:10:00,2,1,4656,2022,10,2
151,2022-10-07,Germany,,4,1,2,2022-10-07 22:10:00,2,5,5326,2022,10,2
152,2022-05-03,Denmark,,12,1,2,2022-05-03 02:00:00,2,1,6122,2022,5,2
152,2022-05-03,Denmark,,12,1,2,2022-05-03 02:00:00,2,5,1834,2022,5,2
153,2022-10-09,France,,11,0,2,2022-10-09 23:40:00,2,1,5115,2022,10,2
153,2022-10-09,France,,11,0,2,2022-10-09 23:40:00,2,5,5351,2022,10,2
154,2023-05-04,Germany,,12,1,2,2023-05-04 01:25:00,2,1,4532,2023,5,2
154,2023-05-04,Germany,,12,1,2,2023-05-04 01:25:00,2,5,6568,2023,5,2
155,2022-01-15,Denmark,,11,1,5,2022-01-15 10:25:00,5,1,7499,2022,1,5
155,2022-01-15,Denmark,,11,1,5,2022-01-15 10:25:00,5,5,1221,2022,1,5
155,2022-01-15,Denmark,,11,1,5,2022-01-15 10:25:00,5,5,2955,2022,1,5
155,2022-01-15,Denmark,,11,1,5,2022-01-15 10:25:00,5,2,6002,2022,1,5
155,2022-01-15,Denmark,,11,1,5,2022-01-15 10:25:00,5,4,5257,2022,1,5
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,1,2483,2022,5,6
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,5,5709,2022,5,6
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,5,4722,2022,5,6
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,1,679,2022,5,6
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,4,3740,2022,5,6
156,2022-05-02,United Kingdom,,7,1,6,2022-05-02 12:25:00,6,4,57,2022,5,6
157,2023-05-09,France,,12,1,5,2023-05-09 00:00:00,5,1,311,2023,5,5
157,2023-05-09,France,,12,1,5,2023-05-09 00:00:00,5,5,5500,2023,5,5
157,2023-05-09,France,,12,1,5,2023-05-09 00:00:00,5,5,1205,2023,5,5
157,2023-05-09,France,,12,1,5,2023-05-09 00:00:00,5,1,6968,2023,5,5
157,2023-05-09,France,,12,1,5,2023-05-09 00:00:00,5,5,2749,2023,5,5
158,2022-06-04,United Kingdom,,12,1,2,2022-06-04 22:45:00,2,1,6666,2022,6,2
158,2022-06-04,United Kingdom,,12,1,2,2022-06-04 22:45:00,2,5,1707,2022,6,2
159,2023-05-05,France,,1,1,4,2023-05-05 15:40:00,4,1,2815,2023,5,4
159,2023-05-05,France,,1,1,4,2023-05-05 15:40:00,4,5,1373,2023,5,4
159,2023-05-05,France,,1,1,4,2023-05-05 15:40:00,4,1,2570,2023,5,4
159,2023-05-05,France,,1,1,4,2023-05-05 15:40:00,4,3,6585,2023,5,4
160,2021-12-10,Finland,,4,1,2,2021-12-10 23:40:00,2,1,3942,2021,12,2
160,2021-12-10,Finland,,4,1,2,2021-12-10 23:40:00,2,5,2702,2021,12,2
161,2021-12-21,Austria,,1,0,3,2021-12-21 23:25:00,3,1,2963,2021,12,3
161,2021-12-21,Austria,,1,0,3,2021-12-21 23:25:00,3,5,7319,2021,12,3
161,2021-12-21,Austria,,1,0,3,2021-12-21 23:25:00,3,5,2441,2021,12,3
162,2023-07-30,United Kingdom,,4,1,3,2023-07-30 00:45:00,3,1,778,2023,7,3
162,2023-07-30,United Kingdom,,4,1,3,2023-07-30 00:45:00,3,5,825,2023,7,3
162,2023-07-30,United Kingdom,,4,1,3,2023-07-30 00:45:00,3,5,126,2023,7,3
163,2023-09-20,Finland,,8,1,2,2023-09-20 13:25:00,2,1,5293,2023,9,2
163,2023-09-20,Finland,,8,1,2,2023-09-20 13:25:00,2,5,6903,2023,9,2
164,2022-01-05,Austria,,11,1,4,2022-01-05 22:40:00,4,1,5283,2022,1,4
164,2022-01-05,Austria,,11,1,4,2022-01-05 22:40:00,4,5,1484,2022,1,4
164,2022-01-05,Austria,,11,1,4,2022-01-05 22:40:00,4,3,3057,2022,1,4
164,2022-01-05,Austria,,11,1,4,2022-01-05 22:40:00,4,1,5524,2022,1,4
165,2022-12-23,United Kingdom,,6,1,4,2022-12-23 20:10:00,4,1,5817,2022,12,4
165,2022-12-23,United Kingdom,,6,1,4,2022-12-23 20:10:00,4,5,4074,2022,12,4
165,2022-12-23,United Kingdom,,6,1,4,2022-12-23 20:10:00,4,4,1860,2022,12,4
165,2022-12-23,United Kingdom,,6,1,4,2022-12-23 20:10:00,4,3,1618,2022,12,4
166,2023-08-11,Finland,,1,0,5,2023-08-11 20:45:00,5,1,2293,2023,8,5
166,2023-08-11,Finland,,1,0,5,2023-08-11 20:45:00,5,5,55,2023,8,5
166,2023-08-11,Finland,,1,0,5,2023-08-11 20:45:00,5,1,4684,2023,8,5
166,2023-08-11,Finland,,1,0,5,2023-08-11 20:45:00,5,5,5224,2023,8,5
166,2023-08-11,Finland,,1,0,5,2023-08-11 20:45:00,5,3,5246,2023,8,5
167,2021-11-17,Austria,,12,0,4,2021-11-17 23:10:00,4,1,3080,2021,11,4
167,2021-11-17,Austria,,12,0,4,2021-11-17 23:10:00,4,5,7296,2021,11,4
167,2021-11-17,Austria,,12,0,4,2021-11-17 23:10:00,4,2,3128,2021,11,4
167,2021-11-17,Austria,,12,0,4,2021-11-17 23:10:00,4,2,6424,2021,11,4
168,2022-09-28,United Kingdom,,1,0,4,2022-09-28 06:35:00,4,1,1930,2022,9,4
168,2022-09-28,United Kingdom,,1,0,4,2022-09-28 06:35:00,4,5,5479,2022,9,4
168,2022-09-28,United Kingdom,,1,0,4,2022-09-28 06:35:00,4,1,6262,2022,9,4
168,2022-09-28,United Kingdom,,1,0,4,2022-09-28 06:35:00,4,1,4412,2022,9,4
169,2022-07-16,Finland,,12,1,5,2022-07-16 18:10:00,5,1,5246,2022,7,5
169,2022-07-16,Finland,,12,1,5,2022-07-16 18:10:00,5,5,3008,2022,7,5
169,2022-07-16,Finland,,12,1,5,2022-07-16 18:10:00,5,3,3221,2022,7,5
169,2022-07-16,Finland,,12,1,5,2022-07-16 18:10:00,5,4,3353,2022,7,5
169,2022-07-16,Finland,,12,1,5,2022-07-16 18:10:00,5,4,3199,2022,7,5
170,2023-02-01,Austria,,11,1,2,2023-02-01 20:10:00,2,1,4711,2023,2,2
170,2023-02-01,Austria,,11,1,2,2023-02-01 20:10:00,2,5,4682,2023,2,2
171,2021-12-17,United Kingdom,,12,1,2,2021-12-17 23:35:00,2,1,5829,2021,12,2
171,2021-12-17,United Kingdom,,12,1,2,2021-12-17 23:35:00,2,5,1466,2021,12,2
172,2022-01-27,Finland,,3,1,2,2022-01-27 19:20:00,2,1,5097,2022,1,2
172,2022-01-27,Finland,,3,1,2,2022-01-27 19:20:00,2,5,5557,2022,1,2
173,2022-01-10,Austria,,4,0,3,2022-01-10 18:45:00,3,1,895,2022,1,3
173,2022-01-10,Austria,,4,0,3,2022-01-10 18:45:00,3,5,3679,2022,1,3
173,2022-01-10,Austria,,4,0,3,2022-01-10 18:45:00,3,2,4708,2022,1,3
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,1,215,2022,1,6
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,5,6655,2022,1,6
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,5,4968,2022,1,6
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,4,6343,2022,1,6
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,2,417,2022,1,6
174,2022-01-23,United Kingdom,,1,1,6,2022-01-23 00:15:00,6,1,5115,2022,1,6
175,2023-09-12,Finland,,12,0,2,2023-09-12 00:10:00,2,1,4933,2023,9,2
175,2023-09-12,Finland,,12,0,2,2023-09-12 00:10:00,2,5,6463,2023,9,2
176,2023-10-04,Austria,,12,0,3,2023-10-04 03:45:00,3,1,2959,2023,10,3
176,2023-10-04,Austria,,12,0,3,2023-10-04 03:45:00,3,5,4577,2023,10,3
176,2023-10-04,Austria,,12,0,3,2023-10-04 03:45:00,3,5,5890,2023,10,3
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,1,534,2022,10,6
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,5,5672,2022,10,6
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,5,3990,2022,10,6
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,5,5466,2022,10,6
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,5,649,2022,10,6
177,2022-10-12,United Kingdom,,1,1,6,2022-10-12 00:10:00,6,1,2426,2022,10,6
178,2022-08-01,Finland,,12,1,2,2022-08-01 01:10:00,2,1,4882,2022,8,2
178,2022-08-01,Finland,,12,1,2,2022-08-01 01:10:00,2,5,5060,2022,8,2
179,2022-06-30,Austria,,12,0,2,2022-06-30 21:35:00,2,1,3728,2022,6,2
179,2022-06-30,Austria,,12,0,2,2022-06-30 21:35:00,2,5,60,2022,6,2
180,2022-02-04,United Kingdom,,1,1,2,2022-02-04 17:25:00,2,1,5180,2022,2,2
180,2022-02-04,United Kingdom,,1,1,2,2022-02-04 17:25:00,2,5,7494,2022,2,2
181,2023-03-14,Finland,,12,1,2,2023-03-14 04:15:00,2,1,2423,2023,3,2
181,2023-03-14,Finland,,12,1,2,2023-03-14 04:15:00,2,5,5210,2023,3,2
182,2022-07-15,Austria,,9,1,4,2022-07-15 15:25:00,4,1,6804,2022,7,4
182,2022-07-15,Austria,,9,1,4,2022-07-15 15:25:00,4,5,4390,2022,7,4
182,2022-07-15,Austria,,9,1,4,2022-07-15 15:25:00,4,1,1583,2022,7,4
182,2022-07-15,Austria,,9,1,4,2022-07-15 15:25:00,4,4,6934,2022,7,4
183,2023-07-28,United Kingdom,,5,0,2,2023-07-28 11:00:00,2,1,2300,2023,7,2
183,2023-07-28,United Kingdom,,5,0,2,2023-07-28 11:00:00,2,5,5287,2023,7,2
184,2022-01-27,Finland,,3,0,2,2022-01-27 17:35:00,2,1,5815,2022,1,2
184,2022-01-27,Finland,,3,0,2,2022-01-27 17:35:00,2,5,1549,2022,1,2
185,2023-07-23,Austria,,10,0,3,2023-07-23 12:05:00,3,1,3121,2023,7,3
185,2023-07-23,Austria,,10,0,3,2023-07-23 12:05:00,3,5,5964,2023,7,3
185,2023-07-23,Austria,,10,0,3,2023-07-23 12:05:00,3,2,5482,2023,7,3
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,1,6574,2022,3,6
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,5,4998,2022,3,6
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,1,1001,2022,3,6
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,2,6689,2022,3,6
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,3,6446,2022,3,6
186,2022-03-14,United Kingdom,,11,1,6,2022-03-14 03:10:00,6,3,2774,2022,3,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,1,4599,2023,5,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,5,3187,2023,5,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,1,5639,2023,5,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,4,6016,2023,5,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,1,3879,2023,5,6
187,2023-05-03,Finland,,12,1,6,2023-05-03 00:20:00,6,1,6353,2023,5,6
188,2021-12-09,Austria,,1,1,3,2021-12-09 22:45:00,3,1,7457,2021,12,3
188,2021-12-09,Austria,,1,1,3,2021-12-09 22:45:00,3,5,4770,2021,12,3
188,2021-12-09,Austria,,1,1,3,2021-12-09 22:45:00,3,1,4244,2021,12,3
189,2022-08-05,United Kingdom,,11,1,2,2022-08-05 21:40:00,2,1,1990,2022,8,2
189,2022-08-05,United Kingdom,,11,1,2,2022-08-05 21:40:00,2,5,6986,2022,8,2
190,2023-08-27,Finland,,12,1,4,2023-08-27 20:25:00,4,1,177,2023,8,4
190,2023-08-27,Finland,,12,1,4,2023-08-27 20:25:00,4,5,3536,2023,8,4
